,Time,User,Tweet,Country,No of retweet
3911,2023-01-25 07:16:16+00:00,sirAntidote,"It is GT Bank or simply GT @gtbank
You people should stop calling GTB Bank or GBT Bank whatever...the thing sounds like Jìbìtì Bank. After all, they are not Zenith @ZenithBank",,0
3912,2023-01-25 07:10:11+00:00,Mahamat96626446,@ZenithBank Bienvenue,,0
3913,2023-01-25 07:09:56+00:00,Obi_of_Anambra_,"@NoraOribhabor @okhiria_blessed @Diagnostic_Cas @Apple @AppleMusic @ZenithBank Oh that’s true self that’s what I will do ,I have someone",Ogbe,0
3914,2023-01-25 07:07:08+00:00,senatorbash,@Dawakiii @ZenithBank @amin_uba @MJBab Masha Allah,"Calabar, Nigeria",0
3915,2023-01-25 07:05:32+00:00,richyboy035,"@ZenithBank There debited me 800 in 1 months for useless charges on top savings account oh

I will close this bank with prayers because there are all thieves there

Uba or first bank no for try this rubbish",Nigeria,0
3916,2023-01-25 07:03:39+00:00,Michael13802872,"@ZenithBank You guys should upgrade this is an access bank app when I am being debited I can report the issues right there on the app without going to the bank and it will be reversed but you guys keep on debiting me without reverse, airtime money you have debited me is more than 10k",,0
3917,2023-01-25 07:02:12+00:00,Michael13802872,"@ZenithBank You guys are criminals, you always debit me without reversing it back I will stop banking with you, cause you guys are gonna frustrate me,upgrade your app there should be a place to report an issues,other banks you can complain about a transaction and they will reverse it https://t.co/Lks8AIsj6p",,0
3918,2023-01-25 07:01:25+00:00,NgeneEjike,@ZenithBank To how much now because mine is 100 naira every 5 transaction i did,Shop 5A block 170 promise land,0
3919,2023-01-25 07:01:21+00:00,ACarphie,@ZenithBank I'll close down my zenith bank account. I'm no more interested. CBN and EFCC needs to check people working in zenith very well. They need to investigate them all. Bunch of scammers,,0
3920,2023-01-25 07:00:03+00:00,BlacsPritty,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC","Warri, Nigeria",183
3921,2023-01-25 07:00:00+00:00,Ibukunsegun7,@ZenithBank Please zenith bank release my money from your bank,,0
3922,2023-01-25 06:59:59+00:00,Ibukunsegun7,"RT @ZenithBank: Let us help you reach your Zenith.

#ZenithBank #Wednesday #GoodMorning #MorningMotivation https://t.co/V87gdQJGjT",,17
3923,2023-01-25 06:59:43+00:00,KofiOghenemine,"@tannieeo_ @ZenithBank Guyy😂😂, e reach to ask oo
Zenith bank would just be extorting money from us😂","Lagos, Nigeria",0
3924,2023-01-25 06:59:32+00:00,richyboy035,"@ZenithBank You people should refund my money back
Since on the 9th of December
I have sent you guys a direct message here no replies
I will close this account very soon",Nigeria,0
3925,2023-01-25 06:59:05+00:00,abba_kamselem,"RT @a_ma_ka__: @ZenithBank  Refund my money 
@ZenithBank Refund my money 
@ZenithBank Refund my money 
@ZenithBank my money is 4,039,900 no…",Lagos and Gwagz,2645
3926,2023-01-25 06:59:03+00:00,jay_dee_ahmad,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",,183
3927,2023-01-25 06:58:20+00:00,Michael42566301,@Jessybrenn @ZenithBank Hi madam Jessica as from now am new friend so that you can communicate to then frequently,,0
3928,2023-01-25 06:57:31+00:00,moseobi001,@ZenithBank How much is the levy?,,0
3929,2023-01-25 06:57:23+00:00,ACarphie,@_rotimiadebisi @ZenithBank I am facing the same problems right now. I ended up using USSD,,0
3930,2023-01-25 06:55:07+00:00,LANYEN001,"Today I just confirmed that @ZenithBank is a useless bank. 
1. Refund my money.. NO. after 30 working days.
2. Customer care is telling me to send a reminder. Like why should I be the one to remind them to do their job.

#ASUU 
#doyin
#Oscars2023",Aba,0
3931,2023-01-25 06:55:02+00:00,MC52923149,"@ZenithBank Are the charges for electronic transfer levy billed monthly, weekly or daily?",,0
3932,2023-01-25 06:52:26+00:00,hacknonymos,"Zenith bank is after my life ooo @ZenithBank I use an iPhone but not iPhone 13. And I did not login to my mobile app yesterday at all. 

If my money gets missing; @ZenithBank Olopa ma ko everybody. @BenHundeyin #BankFraud. https://t.co/vabT5byxos",127.0.0.1,1
3933,2023-01-25 06:49:23+00:00,YakubuEnduranc3,@ZenithBank do something about my issue since Saturday... Am yet to get my money back.... And the transaction is not successful,"Anambra, Nigeria",0
3934,2023-01-25 06:47:55+00:00,TheMacAnthony,@ZenithBank Lol. Changing title but still debiting us. 😅,"Abuja, Nigeria",0
3935,2023-01-25 06:46:05+00:00,hywhar,@ZenithBank So I wonder how it's suddenly changed to 150 every week.,"Lagos, Nigeria",0
3936,2023-01-25 06:45:45+00:00,turbo_tgm,"@dejiadefila @InsideOsogbo @StanbicIBTC @ZenithBank @PolarisBankLtd @FirstBankngr @JaizBankNG @keystonebankng @ecobank_nigeria @MyFCMB @fidelitybankplc @UBAGroup @SterlingBank @LotusBank Well, it failed me properly sir.
As at the time of that tweet sir, none of them was dispensing cash. I went round myself.

@LotusBank adjacent @fidelitybankplc at Ògo-Oluwa area sir. I know they have a huge place at Abuja. I have been there once.",Nigeria,0
3937,2023-01-25 06:44:45+00:00,hywhar,RT @man_of_royalty: @ZenithBank Then you people need to explain how #50 monthly turns to #150 every week because I don’t even trust my mone…,"Lagos, Nigeria",4
3938,2023-01-25 06:41:26+00:00,wizyesboss7,@ZenithBank Most of their staffs are scammers and very very rude. I’ll surely slap one of them some day and very soon,Nigeria,0
3939,2023-01-25 06:41:21+00:00,BenBlizzy,@awelz_davids @ZenithBank Palmpay is beta,Nigeria,0
3940,2023-01-25 06:38:15+00:00,wizyesboss7,@ZenithBank @SomtochukwuEm14 As if you guys will really help even if he sends a direct message 🙄🙄 ##Thank God say i don open OPay yesterday f@@ls,Nigeria,0
3941,2023-01-25 06:37:18+00:00,deokorobia1,@ZenithBank Whether stamp duty or electronic money; all na de same!🙄,Nigeria,0
3942,2023-01-25 06:35:12+00:00,Okeyjunior,"@awelz_davids @ZenithBank Go to their head office Cary like 3 laptop and 2 colour Tv and water dispenser , ur money will come out.",Lagos Nigeria,0
3943,2023-01-25 06:33:45+00:00,ShuaibuMGarba,"@ZenithBank When government told us that we will not be charged for accepting cashless policy, banks will now hide under this electronic transfer charge to be debiting customers indiscriminately",Kano,0
3944,2023-01-25 06:33:44+00:00,joshuai22037668,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",,183
3945,2023-01-25 06:32:15+00:00,Ability104346,RT @Ability104346: @ZenithBank This to notify the regulatory bodies @cenbank @fccpcnigeria @TundeIrukera that since Wednesday 18th @ZenithB…,,1
3946,2023-01-25 06:32:07+00:00,Ability104346,@ZenithBank This to notify the regulatory bodies @cenbank @fccpcnigeria @TundeIrukera that since Wednesday 18th @ZenithBank stole my money and have refused to refund me after so many complaints and the agents have said I can't do anything let everyone be aware and stop using this bank thank,,1
3947,2023-01-25 06:31:04+00:00,funkesix,@ZenithBank Please respond to my message. I have provided the information you need.,,0
3948,2023-01-25 06:30:49+00:00,chydehomale1,@ZenithBank You are yet to reach out today that's how my 279k went.,,0
3949,2023-01-25 06:30:23+00:00,chydehomale1,"@ZenithBank Honestly I regret ever banking with you, I reached out to @get_carbon  over a scammed issue by one of their customer and I was told that my bank was supposed to reach out to them since last year November. I sent you several emails, went to your bank to complain, uptil today",,0
3950,2023-01-25 06:30:02+00:00,es_em_dee,@EuniceImade @rueben_nkisi @ZenithBank GTB will refund you nevertheless but Zenith wont ooo,Nigeria,0
3951,2023-01-25 06:27:43+00:00,Ruth_alesh,@ZenithBank I have not be able to use my mobile app because I change my phone. Is telling me to register device and asking me to enter pin+token. How can I go about it.,Nigeria,0
3952,2023-01-25 06:27:38+00:00,KwadwoJoaker,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",Kumasi,183
3953,2023-01-25 06:24:10+00:00,MaceTech4,@man_of_royalty @ZenithBank Be wiss,Singapore,0
3954,2023-01-25 06:24:01+00:00,MaceTech4,@man_of_royalty @ZenithBank Hehehr,Singapore,0
3955,2023-01-25 06:23:08+00:00,JoyChin95553678,"@ZenithBank Zenith bank should work on their staffs bcus many of them are scammers, or are waiting till you lose your customers before you start doing something?",,0
3956,2023-01-25 06:21:34+00:00,danladiboss,@ZenithBank Charging the name will not bring any good service what is the difference,"Abuja, Nigeria",0
3957,2023-01-25 06:20:51+00:00,glow_rii5,"@ZenithBank I will collect my 10k and the five hundred you guys removed from my account just under two weeks 
I dey come fess",,0
3958,2023-01-25 06:16:37+00:00,youngfreda01,@ZenithBank Zenith BANK The Olodo Bank 🏦🙄🙈🙈,Currently in Nigeria ,0
3959,2023-01-25 06:16:03+00:00,youngfreda01,@ZenithBank Zenith BANK,Currently in Nigeria ,0
3960,2023-01-25 06:14:11+00:00,kamil_yakubu6,"@ZenithBank @ZenithBank please what's going on?  
   I made a double transaction to this zenith account the beneficiary was neither credited twice nor my money refunded and it has been for more than 24hrs https://t.co/GwDZoYW6JZ",,0
3961,2023-01-25 06:14:11+00:00,AdokiyeC,"@ZenithBank The airtime I sent to a friend not initially sent but debited has now been reversed, Pls put your systems to be effective always.I thank you for correcting that mistake.","Rivers state, Nigeria. ",0
3962,2023-01-25 06:14:04+00:00,chydehomale1,"@ZenithBank If I know the scammer, I won't be hear, I sent you a mail and every information needed up till date. There have been no feedback whatsoever",,0
3963,2023-01-25 06:09:36+00:00,FavourEdet12,"@ZenithBank The name was changed, is that why i was overcharged?
My friends also complained about same thing.","Lagos, Nigeria",0
3964,2023-01-25 06:08:50+00:00,RayoKasali,"RT @a_ma_ka__: @ZenithBank  Refund my money 
@ZenithBank Refund my money 
@ZenithBank Refund my money 
@ZenithBank my money is 4,039,900 no…","Lagos, Nigeria",2645
3965,2023-01-25 06:08:31+00:00,DamboRacheal,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",,183
3966,2023-01-25 06:06:38+00:00,rocdiz,"@ZenithBank @awelz_davids Bullocks bloody plonkers. They don’t reply direct messages.    140,000 Naira gone missing in my a/c. Where’s ma money THIEVES !!!!!!!!!!      Zenith bank steals from their customers. Very bad reputation for a small bank. #ZenithDaBankRobbers","London, England",0
3967,2023-01-25 06:04:27+00:00,rocdiz,"@ZenithBank 140,000 Naira gone missing in my a/c. Where’s ma money THIEVES !!!!!!!!!!      Zenith bank steals from their customers. Very bad reputation for a small bank. #ZenithDaBankRobbers","London, England",0
3968,2023-01-25 06:03:50+00:00,rocdiz,"@ZenithBank 140,000 Naira gone missing in my a/c. Where’s ma money THIEVES !!!!!!!!!!      Zenith bank steals from their customers. Very bad reputation for a small bank. #ZenithDaBankRobbers","London, England",0
3969,2023-01-25 06:02:47+00:00,rocdiz,"@ZenithBank 140,000 Naira gone missing in my a/c. Where’s ma money THIEVES !!!!!Zenith bank steals from their customers. Very bad reputation for a small bank. #ZenithDaBankRobbers","London, England",0
3970,2023-01-25 06:00:01+00:00,rocdiz,@ZenithBank Zenith bank steals from their customers.  Very bad reputation for a small bank. #ZenithDaBankRobbers,"London, England",0
3971,2023-01-25 05:59:00+00:00,maurizo6262,"@ZenithBank With your random and irregular deductions?
Your bank that once stood out now tops the most inconsistent and champion in accounts ""pilfering"". The CBN Governor is one of your products so you can see what his style did Nigerians/Nigeria's Economy.
Clowns!","Lagos, Nigeria",0
3972,2023-01-25 05:58:29+00:00,clivemugume,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",kampala,183
3973,2023-01-25 05:58:25+00:00,okerenkechi5,@ZenithBank Because access bank said the money did not drop in their account,Lagos,0
3974,2023-01-25 05:58:25+00:00,ColinChidiogo,@david_emerem @ZenithBank Exactly 👍🏾,Nnewi,0
3975,2023-01-25 05:58:05+00:00,anonymous65468,@ZenithBank Will the bank open today,,0
3976,2023-01-25 05:57:52+00:00,UburuKacha,@_theladymo @ZenithBank ATM dispenses the new note. I got yesterday.,,0
3977,2023-01-25 05:57:49+00:00,okerenkechi5,"@ZenithBank I have a similar problem last year,I transfered 6k to an access bank customer from my zenith bank app. Till now zenith bank has not retrieved my money back to me",Lagos,0
3978,2023-01-25 05:57:30+00:00,kennyadewole,@ZenithBank Please reverse my money on the failed transaction I did. Check your DM @fccpcnigeria,Abuja,0
3979,2023-01-25 05:57:01+00:00,Ibrahim34045187,@_rotimiadebisi @ZenithBank I'm telling you the only need your 1500 I have the same issue,,0
3980,2023-01-25 05:55:53+00:00,OfforRaph,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",,183
3981,2023-01-25 05:55:51+00:00,Zamoh103945135,@IbrahimceoHFS @ZenithBank @fccpcnigeria @cenbank @Donwilly123 @Emmanue86324302 @Realnoni4Real @renoomokri Can you imagine...this rubbish,,0
3982,2023-01-25 05:55:35+00:00,xhamee007s,@EdevoAaron @gtbank_help @cenbank Agreed na why I leave them @gtbank 7yrs ago but it was from fry pan to fire with @ZenithBank and @myaccessbank,"Lagos, Nigeria",1
3983,2023-01-25 05:52:19+00:00,SomtochukwuEm14,@ZenithBank Pls I have not received this money since on the 17 of December 2022 ... @ZenithBank wat are u guys doing about it ... It's making my customer look like a scammer. https://t.co/SzHKN6oYOE,,0
3984,2023-01-25 05:51:36+00:00,_rotimiadebisi,"@ZenithBank I then went to their branch to request for a token but was told that it's not available and there is no network since September 2022.
Na wa o","Akowonjo Lagos, Nigeria ",0
3985,2023-01-25 05:50:08+00:00,Desdolaa,@ZenithBank Fix your system. Your bank is prone to scam,"Lokoja, Nigeria",0
3986,2023-01-25 05:49:33+00:00,_rotimiadebisi,"@ZenithBank Zenith bank should be acquired by another bank because their services are now very very bad.
Imagine, I changed my phone and to move zenith mobile app into my new phone became an issue.
I imputed my debit card details only for them to tell me that I can only make use of a token.","Akowonjo Lagos, Nigeria ",0
3987,2023-01-25 05:48:00+00:00,Ebullience1,@ZenithBank Why is the Zenith app on play store not working? Do I have to enter a banking hall to fix it?,Lagos,0
3988,2023-01-25 05:42:19+00:00,Dani_Ludabanks,@ZenithBank That lady you people collected her 4million prepared for today has she gotten her money in full? @ZenithBank,"Imo, Nigeria",0
3989,2023-01-25 05:40:44+00:00,Ahmedinho84,@ZenithBank How can one send a mail and doesn’t get a response for 3 days?,"Lagos,Nigeria",0
3990,2023-01-25 05:39:41+00:00,Ahmedinho84,"@ZenithBank Help reach my zenith , I sent a mail for almost 72 hours yet no reply. No worry","Lagos,Nigeria",0
3991,2023-01-25 05:39:13+00:00,Sky97848830,@ZenithBank You people should bring back my 30k,"Lagos, Nigeria",0
3992,2023-01-25 05:36:17+00:00,Chizzygold62,"RT @ZenithBank: Important Public Notice.

#ZenithBank #CBN #Friday #Weekend #Nigeria #Money #Transfer #Funds https://t.co/43ABsoJurC",,183
3993,2023-01-25 05:35:41+00:00,EbiunketonK,@ZenithBank @awelz_davids He withdrew all the money to that paycom account ZENITHBANK TRACE MY MONEY FOR ME😭 https://t.co/NvDWX2UQoZ,"Yenagoa, Nigeria",0
3994,2023-01-25 05:35:17+00:00,_Maxair,RT @Hardey_drumz: A frnd sent me money from his @ZenithBank acc to my @FirstBankngr acc and both can't find the money and it's bn a week. @…,Earth,1
3995,2023-01-25 05:34:53+00:00,Kidi_Blinks21,"RT @ZenithBank: New possibilities, new gains.

#ZenithBank #TuesdayMotivation #GoodMorning #TuesdayMorningMotivation https://t.co/Sd6Y0MVPVU",,8
3996,2023-01-25 05:34:31+00:00,Adogajoseph2,"@ZenithBank Why are you changing the name given to a charge from stamp duty to electronic levy, are you trying to cover a fraud? When not discontinue it and allow for investigation instead of changing name after over 8 years of collection of these levy",,0
